Date,company_name,Amount,Exchange,Segment,scrip_code,Instrument Type,Strike Price,Expiry,Trade Num,Trade Time,side,quantity,price,yahoo_ticker,yahoo_stock_name
2024-06-20 00:00:00,NINtec Systems Limited,997.8,NSE,EQ,539843,Equity,0,,51564188,10:35:37,Buy,2,498.9,NINSYS.NS,
2024-06-20 00:00:00,NINtec Systems Limited,498.95,NSE,EQ,539843,Equity,0,,51564189,10:35:37,Buy,1,498.95,NINSYS.NS,
2024-06-20 00:00:00,NINtec Systems Limited,499,NSE,EQ,539843,Equity,0,,51564190,10:35:37,Buy,1,499,NINSYS.NS,
2024-06-20 00:00:00,NINtec Systems Limited,499.15,NSE,EQ,539843,Equity,0,,51564191,10:35:37,Buy,1,499.15,NINSYS.NS,
2024-06-20 00:00:00,NINtec Systems Limited,2496,NSE,EQ,539843,Equity,0,,51564192,10:35:37,Buy,5,499.2,NINSYS.NS,
2024-06-20 00:00:00,NINtec Systems Limited,499.4,NSE,EQ,539843,Equity,0,,51564193,10:35:37,Buy,1,499.4,NINSYS.NS,
2024-06-20 00:00:00,NINtec Systems Limited,499.45,NSE,EQ,539843,Equity,0,,51564194,10:35:37,Buy,1,499.45,NINSYS.NS,
2024-06-20 00:00:00,NINtec Systems Limited,1998.4,NSE,EQ,539843,Equity,0,,51564195,10:35:37,Buy,4,499.6,NINSYS.NS,
2024-06-20 00:00:00,NINtec Systems Limited,2998.8,NSE,EQ,539843,Equity,0,,51564196,10:35:37,Buy,6,499.8,NINSYS.NS,
2024-06-20 00:00:00,NINtec Systems Limited,7998.4,NSE,EQ,539843,Equity,0,,51564197,10:35:37,Buy,16,499.9,NINSYS.NS,
2024-06-20 00:00:00,NINtec Systems Limited,999.9,NSE,EQ,539843,Equity,0,,51564198,10:35:37,Buy,2,499.95,NINSYS.NS,
2024-06-20 00:00:00,NINtec Systems Limited,1499.85,NSE,EQ,539843,Equity,0,,51564199,10:35:37,Buy,3,499.95,NINSYS.NS,
2024-06-20 00:00:00,NINtec Systems Limited,499.95,NSE,EQ,539843,Equity,0,,51564200,10:35:37,Buy,1,499.95,NINSYS.NS,
2024-06-20 00:00:00,NINtec Systems Limited,999.9,NSE,EQ,539843,Equity,0,,51564201,10:35:37,Buy,2,499.95,NINSYS.NS,
2024-06-20 00:00:00,NINtec Systems Limited,1499.85,NSE,EQ,539843,Equity,0,,51564202,10:35:37,Buy,3,499.95,NINSYS.NS,
2024-06-20 00:00:00,NINtec Systems Limited,499.95,NSE,EQ,539843,Equity,0,,51564203,10:35:37,Buy,1,499.95,NINSYS.NS,
2024-06-20 00:00:00,NINtec Systems Limited,999.9,NSE,EQ,539843,Equity,0,,51564204,10:35:37,Buy,2,499.95,NINSYS.NS,
2024-06-20 00:00:00,NINtec Systems Limited,1499.85,NSE,EQ,539843,Equity,0,,51564205,10:35:37,Buy,3,499.95,NINSYS.NS,
2024-06-20 00:00:00,NINtec Systems Limited,499.95,NSE,EQ,539843,Equity,0,,51564206,10:35:37,Buy,1,499.95,NINSYS.NS,
2024-06-20 00:00:00,NINtec Systems Limited,999.9,NSE,EQ,539843,Equity,0,,51564207,10:35:37,Buy,2,499.95,NINSYS.NS,
2024-06-20 00:00:00,NINtec Systems Limited,1499.85,NSE,EQ,539843,Equity,0,,51564208,10:35:37,Buy,3,499.95,NINSYS.NS,
2024-06-20 00:00:00,NINtec Systems Limited,499.95,NSE,EQ,539843,Equity,0,,51564209,10:35:37,Buy,1,499.95,NINSYS.NS,
2024-06-20 00:00:00,NINtec Systems Limited,999.9,NSE,EQ,539843,Equity,0,,51564210,10:35:37,Buy,2,499.95,NINSYS.NS,
2024-06-20 00:00:00,NINtec Systems Limited,1499.85,NSE,EQ,539843,Equity,0,,51564211,10:35:37,Buy,3,499.95,NINSYS.NS,
2024-06-20 00:00:00,NINtec Systems Limited,499.95,NSE,EQ,539843,Equity,0,,51564212,10:35:37,Buy,1,499.95,NINSYS.NS,
2024-06-20 00:00:00,NINtec Systems Limited,999.9,NSE,EQ,539843,Equity,0,,51564213,10:35:37,Buy,2,499.95,NINSYS.NS,
2024-06-20 00:00:00,NINtec Systems Limited,1499.85,NSE,EQ,539843,Equity,0,,51564214,10:35:37,Buy,3,499.95,NINSYS.NS,
2024-06-20 00:00:00,NINtec Systems Limited,499.95,NSE,EQ,539843,Equity,0,,51564215,10:35:37,Buy,1,499.95,NINSYS.NS,
2024-06-20 00:00:00,NINtec Systems Limited,999.9,NSE,EQ,539843,Equity,0,,51564216,10:35:37,Buy,2,499.95,NINSYS.NS,
2024-06-20 00:00:00,NINtec Systems Limited,1499.85,NSE,EQ,539843,Equity,0,,51564217,10:35:37,Buy,3,499.95,NINSYS.NS,
2024-06-20 00:00:00,NINtec Systems Limited,499.95,NSE,EQ,539843,Equity,0,,51564218,10:35:37,Buy,1,499.95,NINSYS.NS,
2024-06-19 00:00:00,NESTLE LTD,38060.25,NSE,EQ,500790,Equity,0,,52770966,11:14:01,Buy,15,2537.35,NESTLEIND.NS,
2024-06-19 00:00:00,AVANTEL LTD,17990,BSE,EQ,532406,Equity,0,,326904800,11:57:20,Buy,100,179.9,AVANTEL.NS,
2024-06-18 00:00:00,AMARA RAJA,13649.5,NSE,EQ,500008,Equity,0,,407998,09:18:52,Buy,10,1364.95,ARE&M.NS,
2024-06-18 00:00:00,Gulf Oil Lubricants India Limi,39340,NSE,EQ,538567,Equity,0,,30856576,12:09:35,Buy,40,983.5,GULFOILLUB.NS,
2024-06-18 00:00:00,RateGain Travel Technologies L,769.95,NSE,EQ,543417,Equity,0,,80052151,13:58:45,Buy,1,769.95,RATEGAIN.NS,
2024-06-18 00:00:00,RateGain Travel Technologies L,14630,NSE,EQ,543417,Equity,0,,80052152,13:58:45,Buy,19,770,RATEGAIN.NS,
2024-06-05 00:00:00,J B CHEM PHR,8610.25,NSE,EQ,506943,Equity,0,,45429634,10:56:38,Sell,5,1722.05,JBCHEPHARM.NS,
2024-06-05 00:00:00,J B CHEM PHR,1722.05,NSE,EQ,506943,Equity,0,,45429635,10:56:38,Sell,1,1722.05,JBCHEPHARM.NS,
2024-06-05 00:00:00,J B CHEM PHR,6888.2,NSE,EQ,506943,Equity,0,,45429636,10:56:38,Sell,4,1722.05,JBCHEPHARM.NS,
2024-06-04 00:00:00,TRENT,9065.1,NSE,EQ,500251,Equity,0,,68122342,11:22:31,Buy,2,4532.55,TRENT.NS,
2024-06-04 00:00:00,MANGALAM CEM,8887.45,NSE,EQ,502157,Equity,0,,47821597,11:23:32,Buy,11,807.95,MANGLMCEM.NS,
2024-06-04 00:00:00,MANGALAM CEM,3234,NSE,EQ,502157,Equity,0,,47821598,11:23:32,Buy,4,808.5,MANGLMCEM.NS,
2024-06-04 00:00:00,BANK MAHA,9607.5,NSE,EQ,532525,Equity,0,,47667984,11:21:25,Buy,150,64.05,MAHABANK.NS,
2024-06-04 00:00:00,RateGain Travel Technologies L,1983.6,NSE,EQ,543417,Equity,0,,68498372,11:28:11,Sell,3,661.2,RATEGAIN.NS,
2024-06-04 00:00:00,RateGain Travel Technologies L,661.2,NSE,EQ,543417,Equity,0,,68498373,11:28:11,Sell,1,661.2,RATEGAIN.NS,
2024-06-04 00:00:00,RateGain Travel Technologies L,7273.2,NSE,EQ,543417,Equity,0,,68498374,11:28:11,Sell,11,661.2,RATEGAIN.NS,
2024-06-04 00:00:00,AMARA RAJA,10944,NSE,EQ,500008,Equity,0,,8673897,11:24:04,Buy,10,1094.4,ARE&M.NS,
2024-06-04 00:00:00,NATCO PHARMA,1965.8,NSE,EQ,524816,Equity,0,,47896979,11:24:33,Buy,2,982.9,NATCOPHARM.NS,
2024-06-04 00:00:00,NATCO PHARMA,12777.7,NSE,EQ,524816,Equity,0,,47896980,11:24:33,Buy,13,982.9,NATCOPHARM.NS,
2024-05-28 00:00:00,NATCO PHARMA,1061.6,NSE,EQ,524816,Equity,0,,42818652,10:31:53,Buy,1,1061.6,NATCOPHARM.NS,
2024-05-28 00:00:00,NATCO PHARMA,1061.6,NSE,EQ,524816,Equity,0,,42818653,10:31:53,Buy,1,1061.6,NATCOPHARM.NS,
2024-05-28 00:00:00,NATCO PHARMA,3184.8,NSE,EQ,524816,Equity,0,,42818654,10:31:53,Buy,3,1061.6,NATCOPHARM.NS,
2024-05-28 00:00:00,NATCO PHARMA,10617.5,NSE,EQ,524816,Equity,0,,42818655,10:31:53,Buy,10,1061.75,NATCOPHARM.NS,
2024-05-28 00:00:00,APOLLO TYRE.,23767.5,NSE,EQ,500877,Equity,0,,2326287,10:33:53,Sell,50,475.35,APOLLOTYRE.NS,
2024-05-28 00:00:00,TRENT,13861.5,NSE,EQ,500251,Equity,0,,66950748,14:37:18,Sell,3,4620.5,TRENT.NS,
2024-05-24 00:00:00,AMARA RAJA,14817,NSE,EQ,500008,Equity,0,,5015978,12:52:03,Buy,12,1234.75,ARE&M.NS,
2024-05-21 00:00:00,HCL TECHNO,32850,NSE,EQ,532281,Equity,0,,20069585,09:15,Sell,25,1314,HCLTECH.NS,
2024-05-21 00:00:00,J B CHEM PHR,9325,NSE,EQ,506943,Equity,0,,40001554,09:07:12,Buy,5,1865,JBCHEPHARM.NS,
2024-05-16 00:00:00,APOLLO TYRE.,15142.5,NSE,EQ,500877,Equity,0,,1724682,10:01:28,Buy,30,504.75,APOLLOTYRE.NS,
2024-05-07 00:00:00,CEAT LTD,40222,NSE,EQ,500878,Equity,0,,4568728,12:19:36,Sell,17,2366,CEATLTD.NS,
2024-05-03 00:00:00,CEAT LTD,2515,NSE,EQ,500878,Equity,0,,4441226,11:38:01,Sell,1,2515,CEATLTD.NS,
2024-05-03 00:00:00,CEAT LTD,10060,NSE,EQ,500878,Equity,0,,4441227,11:38:01,Sell,4,2515,CEATLTD.NS,
2024-05-03 00:00:00,CEAT LTD,5030,NSE,EQ,500878,Equity,0,,4441228,11:38:01,Sell,2,2515,CEATLTD.NS,
2024-05-03 00:00:00,CEAT LTD,5030,NSE,EQ,500878,Equity,0,,4441229,11:38:01,Sell,2,2515,CEATLTD.NS,
2024-05-03 00:00:00,CEAT LTD,2515,NSE,EQ,500878,Equity,0,,4441230,11:38:01,Sell,1,2515,CEATLTD.NS,
2024-05-03 00:00:00,CEAT LTD,17605,NSE,EQ,500878,Equity,0,,4441231,11:38:01,Sell,7,2515,CEATLTD.NS,
2022-03-31 00:00:00,RAMA PHOS LT,30317,BSE,EQ,524037,Equity,,,19803300,12:09:04,Sell,70,433.1,RAMAPHO.NS,
2022-03-31 00:00:00,NAT ALUM CO,12000,NSE,EQ,532234,Equity,,,51717800,11:07:04,Buy,100,120,NATIONALUM.NS,
2022-03-31 00:00:00,KPIT Technologies Ltd,29493.1,NSE,EQ,542651,Equity,,,51922874,11:27:52,Buy,49,601.9,KPITTECH.NS,
2022-03-31 00:00:00,KPIT Technologies Ltd,601.9,NSE,EQ,542651,Equity,,,51928095,11:28:25,Buy,1,601.9,KPITTECH.NS,
2022-03-31 00:00:00,ANGEL ONE LIMITED,12336,NSE,EQ,543235,Equity,,,2864933,13:07:42,Buy,8,1542,ANGELONE.NS,
2022-03-31 00:00:00,ANGEL ONE LIMITED,3084,NSE,EQ,543235,Equity,,,2864934,13:07:42,Buy,2,1542,ANGELONE.NS,
2022-03-30 00:00:00,HINDALCO IN,6018,NSE,EQ,500440,Equity,,,28668618,13:26:43,Buy,10,601.8,HINDALCO.NS,
2022-03-30 00:00:00,NAT ALUM CO,15255.5,NSE,EQ,532234,Equity,,,52796071,13:17:43,Buy,130,117.35,NATIONALUM.NS,
2022-03-30 00:00:00,OIL INDIA,2271.5,NSE,EQ,533106,Equity,,,52820682,13:20:41,Buy,10,227.15,OIL.NS,
2022-03-30 00:00:00,OIL INDIA,2044.35,NSE,EQ,533106,Equity,,,52820683,13:20:41,Buy,9,227.15,OIL.NS,
2022-03-30 00:00:00,OIL INDIA,1362.9,NSE,EQ,533106,Equity,,,52820684,13:20:41,Buy,6,227.15,OIL.NS,
2022-03-30 00:00:00,ANGEL ONE LIMITED,19817.2,NSE,EQ,543235,Equity,,,3004075,13:10:35,Buy,13,1524.4,ANGELONE.NS,
2022-03-30 00:00:00,ANGEL ONE LIMITED,10670.8,NSE,EQ,543235,Equity,,,3004076,13:10:35,Buy,7,1524.4,ANGELONE.NS,
2022-03-29 00:00:00,VARDH TEXT,20306,NSE,EQ,502986,Equity,,,76219245,10:00:41,Sell,40,507.65,VTL.NS,
2022-03-29 00:00:00,VARDH TEXT,32922.5,NSE,EQ,502986,Equity,,,76447290,10:14:16,Buy,65,506.5,VTL.NS,
2022-03-29 00:00:00,VARDH TEXT,3000.9,NSE,EQ,502986,Equity,,,77864833,12:03:25,Sell,6,500.15,VTL.NS,
2022-03-29 00:00:00,VARDH TEXT,3000.9,NSE,EQ,502986,Equity,,,77865301,12:03:27,Sell,6,500.15,VTL.NS,
2022-03-29 00:00:00,VARDH TEXT,26507.95,NSE,EQ,502986,Equity,,,77865302,12:03:27,Sell,53,500.15,VTL.NS,
2022-03-29 00:00:00,ALLCARGO GLO,3564,NSE,EQ,532749,Equity,,,1287515,10:07:16,Buy,10,356.4,ALLCARGO.NS,
2022-03-29 00:00:00,ALLCARGO GLO,9979.2,NSE,EQ,532749,Equity,,,1289467,10:07:23,Buy,28,356.4,ALLCARGO.NS,
2022-03-29 00:00:00,ALLCARGO GLO,356.4,NSE,EQ,532749,Equity,,,1291161,10:07:29,Buy,1,356.4,ALLCARGO.NS,
2022-03-29 00:00:00,ALLCARGO GLO,4276.8,NSE,EQ,532749,Equity,,,1294578,10:07:39,Buy,12,356.4,ALLCARGO.NS,
2022-03-29 00:00:00,ALLCARGO GLO,10335.6,NSE,EQ,532749,Equity,,,1294579,10:07:39,Buy,29,356.4,ALLCARGO.NS,
2022-03-29 00:00:00,ALLCARGO GLO,7128,NSE,EQ,532749,Equity,,,1294580,10:07:39,Buy,20,356.4,ALLCARGO.NS,
2022-03-29 00:00:00,RHI MAGNESITA INDIA LTD,6800.2,NSE,EQ,534076,Equity,,,50946411,10:03:00,Buy,11,618.2,RHIM.NS,
2022-03-29 00:00:00,RHI MAGNESITA INDIA LTD,5563.8,NSE,EQ,534076,Equity,,,50949006,10:03:13,Buy,9,618.2,RHIM.NS,
2022-03-29 00:00:00,RHI MAGNESITA INDIA LTD,6195,NSE,EQ,534076,Equity,,,52798662,13:27:07,Buy,10,619.5,RHIM.NS,
2022-03-29 00:00:00,Bharat Dynamics Limited,32034,NSE,EQ,541143,Equity,,,1392081,10:14:17,Buy,57,562,BDL.NS,
2022-03-29 00:00:00,Bharat Dynamics Limited,1686,NSE,EQ,541143,Equity,,,1393812,10:14:25,Buy,3,562,BDL.NS,
2022-03-29 00:00:00,KPIT Technologies Ltd,13903.2,NSE,EQ,542651,Equity,,,50925375,10:01:20,Sell,24,579.3,KPITTECH.NS,
2022-03-29 00:00:00,KPIT Technologies Ltd,14482.5,NSE,EQ,542651,Equity,,,50925563,10:01:20,Sell,25,579.3,KPITTECH.NS,
2022-03-29 00:00:00,KPIT Technologies Ltd,579.3,NSE,EQ,542651,Equity,,,50925637,10:01:21,Sell,1,579.3,KPITTECH.NS,
2022-03-29 00:00:00,DOLLAR INDUSTRIES LIMITED,52525.5,NSE,EQ,DOLLAR,Equity,,,26191541,10:01:36,Sell,97,541.5,DOLLAR.NS,
2022-03-29 00:00:00,DOLLAR INDUSTRIES LIMITED,20577,NSE,EQ,DOLLAR,Equity,,,26192899,10:01:42,Sell,38,541.5,DOLLAR.NS,
2022-03-28 00:00:00,GHCL LTD,7740,NSE,EQ,500171,Equity,,,26017240,09:42:36,Buy,15,516,GHCL.NS,
2022-03-28 00:00:00,L.G.BALABROS,535.85,NSE,EQ,500250,Equity,,,50695050,09:39:34,Sell,1,535.85,LGBBROSLTD.NS,
2022-03-28 00:00:00,L.G.BALABROS,23577.4,NSE,EQ,500250,Equity,,,50695317,09:39:35,Sell,44,535.85,LGBBROSLTD.NS,
2022-03-28 00:00:00,NIIT LTD,11131,NSE,EQ,500304,Equity,,,50699156,09:39:49,Buy,20,556.55,NIITLTD.NS,
2022-03-28 00:00:00,HINDALCO IN,6282,NSE,EQ,500440,Equity,,,27996848,11:45:04,Buy,10,628.2,HINDALCO.NS,
2022-03-28 00:00:00,NAT ALUM CO,12375,NSE,EQ,532234,Equity,,,50684114,09:38:59,Buy,100,123.75,NATIONALUM.NS,
2022-03-28 00:00:00,NAT ALUM CO,2475,NSE,EQ,532234,Equity,,,50684181,09:38:59,Buy,20,123.75,NATIONALUM.NS,
2022-03-28 00:00:00,NAT ALUM CO,12993.75,NSE,EQ,532234,Equity,,,50684736,09:39:01,Buy,105,123.75,NATIONALUM.NS,
2022-03-28 00:00:00,OIL INDIA,2607.55,NSE,EQ,533106,Equity,,,50713580,09:40:36,Buy,11,237.05,OIL.NS,
2022-03-28 00:00:00,OIL INDIA,9244.95,NSE,EQ,533106,Equity,,,50737601,09:42:13,Buy,39,237.05,OIL.NS,
2022-03-28 00:00:00,RHI MAGNESITA INDIA LTD,7878,NSE,EQ,534076,Equity,,,50874130,09:49:35,Sell,13,606,RHIM.NS,
2022-03-28 00:00:00,RHI MAGNESITA INDIA LTD,6060,NSE,EQ,534076,Equity,,,50874862,09:49:36,Sell,10,606,RHIM.NS,
2022-03-28 00:00:00,RHI MAGNESITA INDIA LTD,1818,NSE,EQ,534076,Equity,,,50875287,09:49:37,Sell,3,606,RHIM.NS,
2022-03-28 00:00:00,RHI MAGNESITA INDIA LTD,3030,NSE,EQ,534076,Equity,,,50875926,09:49:39,Sell,5,606,RHIM.NS,
2022-03-28 00:00:00,RHI MAGNESITA INDIA LTD,3636,NSE,EQ,534076,Equity,,,50882562,09:50:00,Sell,6,606,RHIM.NS,
2022-03-28 00:00:00,RHI MAGNESITA INDIA LTD,7878,NSE,EQ,534076,Equity,,,50884136,09:50:05,Sell,13,606,RHIM.NS,
2022-03-28 00:00:00,KPIT Technologies Ltd,28830,NSE,EQ,542651,Equity,,,50604172,09:34:49,Sell,50,576.6,KPITTECH.NS,
2022-03-28 00:00:00,KPIT Technologies Ltd,576.6,NSE,EQ,542651,Equity,,,50604173,09:34:49,Sell,1,576.6,KPITTECH.NS,
2022-03-28 00:00:00,KPIT Technologies Ltd,2882.5,NSE,EQ,542651,Equity,,,50604174,09:34:49,Sell,5,576.5,KPITTECH.NS,
2022-03-25 00:00:00,RAMA PHOS LT,10812.5,BSE,EQ,524037,Equity,,,16792300,14:07:58,Buy,25,432.5,RAMAPHO.NS,
2022-03-25 00:00:00,GHCL LTD,8167.5,NSE,EQ,500171,Equity,,,25315970,09:21:01,Buy,15,544.5,GHCL.NS,
2022-03-25 00:00:00,NIIT LTD,1156,NSE,EQ,500304,Equity,,,51035333,09:55:41,Buy,2,578,NIITLTD.NS,
2022-03-25 00:00:00,NIIT LTD,1734,NSE,EQ,500304,Equity,,,51036196,09:55:45,Buy,3,578,NIITLTD.NS,
2022-03-25 00:00:00,NIIT LTD,23120,NSE,EQ,500304,Equity,,,51038675,09:56:00,Buy,40,578,NIITLTD.NS,
2022-03-24 00:00:00,GHCL LTD,4943.25,NSE,EQ,500171,Equity,,,26065163,09:52:25,Buy,9,549.25,GHCL.NS,
2022-03-24 00:00:00,GHCL LTD,549.25,NSE,EQ,500171,Equity,,,26065647,09:52:26,Buy,1,549.25,GHCL.NS,
2022-03-24 00:00:00,L.G.BALABROS,3317.1,NSE,EQ,500250,Equity,,,50941154,09:49:01,Sell,6,552.85,LGBBROSLTD.NS,
2022-03-24 00:00:00,L.G.BALABROS,1658.55,NSE,EQ,500250,Equity,,,50941155,09:49:01,Sell,3,552.85,LGBBROSLTD.NS,
2022-03-24 00:00:00,L.G.BALABROS,12712.1,NSE,EQ,500250,Equity,,,50941156,09:49:01,Sell,23,552.7,LGBBROSLTD.NS,
2022-03-24 00:00:00,L.G.BALABROS,1657.65,NSE,EQ,500250,Equity,,,50941157,09:49:01,Sell,3,552.55,LGBBROSLTD.NS,
2022-03-24 00:00:00,L.G.BALABROS,1657.65,NSE,EQ,500250,Equity,,,50941158,09:49:01,Sell,3,552.55,LGBBROSLTD.NS,
2022-03-24 00:00:00,L.G.BALABROS,552.55,NSE,EQ,500250,Equity,,,50941159,09:49:01,Sell,1,552.55,LGBBROSLTD.NS,
2022-03-24 00:00:00,L.G.BALABROS,552.5,NSE,EQ,500250,Equity,,,50941160,09:49:01,Sell,1,552.5,LGBBROSLTD.NS,
2022-03-24 00:00:00,L.G.BALABROS,11050,NSE,EQ,500250,Equity,,,50941161,09:49:01,Sell,20,552.5,LGBBROSLTD.NS,
2022-03-24 00:00:00,NIIT LTD,41160,NSE,EQ,500304,Equity,,,50975114,09:50:45,Sell,70,588,NIITLTD.NS,
2022-03-24 00:00:00,VARDH TEXT,5192.3,NSE,EQ,502986,Equity,,,76543064,10:17:02,Buy,10,519.23,VTL.NS,
2022-03-24 00:00:00,VARDH TEXT,5192.3,NSE,EQ,502986,Equity,,,76543064,10:17:02,Sell,2,2596.15,VTL.NS,
2022-03-24 00:00:00,VARDH TEXT,5192.3,NSE,EQ,502986,Equity,,,76547080,10:17:18,Buy,10,519.23,VTL.NS,
2022-03-24 00:00:00,VARDH TEXT,5192.3,NSE,EQ,502986,Equity,,,76547080,10:17:18,Sell,2,2596.15,VTL.NS,
2022-03-24 00:00:00,VARDH TEXT,11131.2,NSE,EQ,502986,Equity,,,78196565,12:57:48,Buy,20,556.56,VTL.NS,
2022-03-24 00:00:00,VARDH TEXT,11131.2,NSE,EQ,502986,Equity,,,78196565,12:57:48,Sell,4,2782.8,VTL.NS,
2022-03-24 00:00:00,TECH MAHINDRA LTD,1552,NSE,EQ,532755,Equity,,,76050046,09:55:21,Buy,1,1552,TECHM.NS,
2022-03-24 00:00:00,TECH MAHINDRA LTD,6208,NSE,EQ,532755,Equity,,,76050267,09:55:21,Buy,4,1552,TECHM.NS,
2022-03-23 00:00:00,KPIT Technologies Ltd,15834,NSE,EQ,542651,Equity,,,50799697,09:44:27,Buy,26,609,KPITTECH.NS,
2022-03-22 00:00:00,RAMA PHOS LT,8400,BSE,EQ,524037,Equity,,,4147600,09:53:04,Buy,20,420,RAMAPHO.NS,
2022-03-22 00:00:00,GHCL LTD,10780,NSE,EQ,500171,Equity,,,26059181,09:50:51,Buy,20,539,GHCL.NS,
2022-03-22 00:00:00,I.G.PETRO,2821.8,NSE,EQ,500199,Equity,,,28876082,13:24:44,Sell,4,705.45,IGPL.NS,
2022-03-22 00:00:00,I.G.PETRO,21868.95,NSE,EQ,500199,Equity,,,28877433,13:24:52,Sell,31,705.45,IGPL.NS,
2022-03-22 00:00:00,I.G.PETRO,10581,NSE,EQ,500199,Equity,,,28906824,13:27:10,Sell,15,705.4,IGPL.NS,
2022-03-22 00:00:00,I.G.PETRO,24687.25,NSE,EQ,500199,Equity,,,28929677,13:29:02,Sell,35,705.35,IGPL.NS,
2022-03-22 00:00:00,HINDALCO IN,3554.1,NSE,EQ,500440,Equity,,,27107518,10:57:17,Buy,6,592.35,HINDALCO.NS,
2022-03-22 00:00:00,VARDH TEXT,15642,NSE,EQ,502986,Equity,,,78573331,13:15:04,Sell,6,2607,VTL.NS,
2022-03-22 00:00:00,OIL INDIA,469.9,NSE,EQ,533106,Equity,,,53350725,13:16:26,Buy,2,234.95,OIL.NS,
2022-03-22 00:00:00,OIL INDIA,11280,NSE,EQ,533106,Equity,,,53350970,13:16:27,Buy,48,235,OIL.NS,
2022-03-22 00:00:00,KPIT Technologies Ltd,48008,NSE,EQ,542651,Equity,,,53472155,13:29:28,Buy,80,600.1,KPITTECH.NS,
2022-03-21 00:00:00,L.G.BALABROS,588.35,NSE,EQ,500250,Equity,,,51150478,09:56:24,Buy,1,588.35,LGBBROSLTD.NS,
2022-03-21 00:00:00,L.G.BALABROS,4707.2,NSE,EQ,500250,Equity,,,51150479,09:56:24,Buy,8,588.4,LGBBROSLTD.NS,
2022-03-21 00:00:00,L.G.BALABROS,15299.7,NSE,EQ,500250,Equity,,,51150480,09:56:24,Buy,26,588.45,LGBBROSLTD.NS,
2022-03-21 00:00:00,VEDANTA LTD,7761,NSE,EQ,500295,Equity,,,76468112,09:58:36,Buy,20,388.05,VEDL.NS,
2022-03-21 00:00:00,HINDALCO IN,14792.5,NSE,EQ,500440,Equity,,,28643706,12:59:15,Buy,25,591.7,HINDALCO.NS,
2022-03-21 00:00:00,VARDH TEXT,25680,NSE,EQ,502986,Equity,,,76380729,09:54:40,Sell,10,2568,VTL.NS,
2022-03-21 00:00:00,OIL INDIA,46050,NSE,EQ,533106,Equity,,,51802883,10:44:55,Buy,200,230.25,OIL.NS,
2022-03-17 00:00:00,GHCL LTD,37296,NSE,EQ,500171,Equity,,,28583491,13:02:49,Sell,70,532.8,GHCL.NS,
2022-03-17 00:00:00,L.G.BALABROS,40306,NSE,EQ,500250,Equity,,,53267735,13:04:21,Buy,70,575.8,LGBBROSLTD.NS,
2022-03-17 00:00:00,OIL INDIA,69600,NSE,EQ,533106,Equity,,,55323903,15:21:11,Sell,320,217.5,OIL.NS,
2022-03-16 00:00:00,DOLLAR INDUSTRIES LIMITED,11237,NSE,EQ,DOLLAR,Equity,,,26646067,10:33:24,Buy,20,561.85,DOLLAR.NS,
2022-03-14 00:00:00,RAMA PHOS LT,10000,BSE,EQ,524037,Equity,,,6703100,10:43:26,Buy,25,400,RAMAPHO.NS,
2022-03-14 00:00:00,I.G.PETRO,17710,NSE,EQ,500199,Equity,,,28822590,13:00:02,Buy,25,708.4,IGPL.NS,
2022-03-14 00:00:00,NIIT LTD,9476,NSE,EQ,500304,Equity,,,51873374,10:45:00,Buy,20,473.8,NIITLTD.NS,
2022-03-14 00:00:00,VARDH TEXT,11131.2,NSE,EQ,502986,Equity,,,78196565,12:57:48,Buy,4,2782.8,VTL.NS,
2022-03-14 00:00:00,REDINGTON,1774.2,NSE,EQ,532805,Equity,,,75899142,09:43:30,Sell,12,147.85,REDINGTON.NS,
2022-03-14 00:00:00,REDINGTON,47755.55,NSE,EQ,532805,Equity,,,75899268,09:43:31,Sell,323,147.85,REDINGTON.NS,
2022-03-14 00:00:00,DOLLAR INDUSTRIES LIMITED,2811,NSE,EQ,DOLLAR,Equity,,,26122448,09:46:43,Buy,5,562.2,DOLLAR.NS,
2022-03-14 00:00:00,DOLLAR INDUSTRIES LIMITED,8475,NSE,EQ,DOLLAR,Equity,,,27578840,11:12:35,Buy,15,565,DOLLAR.NS,
2022-03-11 00:00:00,VEDANTA LTD,9510,NSE,EQ,500295,Equity,,,77171608,11:11:24,Buy,25,380.4,VEDL.NS,
2022-03-11 00:00:00,NIIT LTD,9380,NSE,EQ,500304,Equity,,,53595744,14:29:09,Buy,20,469,NIITLTD.NS,
2022-03-10 00:00:00,GHCL LTD,11775,NSE,EQ,500171,Equity,,,28338046,11:43:58,Buy,25,471,GHCL.NS,
2022-03-10 00:00:00,NIIT LTD,13650,NSE,EQ,500304,Equity,,,52455717,11:42:59,Buy,30,455,NIITLTD.NS,
2022-03-10 00:00:00,NAT ALUM CO,39376.4,NSE,EQ,532234,Equity,,,52443075,11:41:26,Sell,328,120.05,NATIONALUM.NS,
2022-03-10 00:00:00,NAT ALUM CO,14646.1,NSE,EQ,532234,Equity,,,52443076,11:41:26,Sell,122,120.05,NATIONALUM.NS,
2022-03-10 00:00:00,DOLLAR INDUSTRIES LIMITED,563.85,NSE,EQ,DOLLAR,Equity,,,28325483,11:43:11,Buy,1,563.85,DOLLAR.NS,
2022-03-10 00:00:00,DOLLAR INDUSTRIES LIMITED,2819.25,NSE,EQ,DOLLAR,Equity,,,28325484,11:43:11,Buy,5,563.85,DOLLAR.NS,
